KLEE: WARNING ONCE: function "Wait_for_input" has inline asm
KLEE: WARNING: undefined reference to function: BZ2_bzCompress
KLEE: WARNING: undefined reference to function: BZ2_bzCompressEnd
KLEE: WARNING: undefined reference to function: BZ2_bzCompressInit
KLEE: WARNING: undefined reference to function: __isoc99_sscanf
KLEE: WARNING: undefined reference to function: alarm
KLEE: WARNING: undefined reference to function: compress2
KLEE: WARNING: undefined reference to function: compressBound
KLEE: WARNING: undefined reference to function: deflate
KLEE: WARNING: undefined reference to function: deflateEnd
KLEE: WARNING: undefined reference to function: deflateInit2_
KLEE: WARNING: undefined reference to function: deflateInit_
KLEE: WARNING: undefined reference to function: getxattr
KLEE: WARNING: undefined reference to function: inflate
KLEE: WARNING: undefined reference to function: inflateEnd
KLEE: WARNING: undefined reference to function: inflateInit2_
KLEE: WARNING: undefined reference to function: lgetxattr
KLEE: WARNING: undefined reference to function: listxattr
KLEE: WARNING: undefined reference to function: llistxattr
KLEE: WARNING: undefined reference to function: lremovexattr
KLEE: WARNING: undefined reference to function: lsetxattr
KLEE: WARNING: undefined reference to function: pthread_attr_init
KLEE: WARNING: undefined reference to function: pthread_attr_setdetachstate
KLEE: WARNING: undefined reference to function: pthread_cancel
KLEE: WARNING: undefined reference to function: pthread_cond_destroy
KLEE: WARNING: undefined reference to function: pthread_cond_init
KLEE: WARNING: undefined reference to function: pthread_cond_signal
KLEE: WARNING: undefined reference to function: pthread_cond_wait
KLEE: WARNING: undefined reference to function: pthread_create
KLEE: WARNING: undefined reference to function: pthread_equal
KLEE: WARNING: undefined reference to function: pthread_exit
KLEE: WARNING: undefined reference to function: pthread_join
KLEE: WARNING: undefined reference to function: pthread_mutex_destroy
KLEE: WARNING: undefined reference to function: pthread_mutex_init
KLEE: WARNING: undefined reference to function: pthread_mutex_lock
KLEE: WARNING: undefined reference to function: pthread_mutex_unlock
KLEE: WARNING: undefined reference to function: pthread_self
KLEE: WARNING: undefined reference to function: pthread_sigmask
KLEE: WARNING: undefined reference to function: removexattr
KLEE: WARNING: undefined reference to function: setxattr
KLEE: WARNING: undefined reference to function: truncate
KLEE: WARNING: undefined reference to function: uncompress
KLEE: WARNING ONCE: calling external: syscall(16, 0, 21505, 94422927772672) at /home/minjong/learch/klee/runtime/POSIX/fd.c:991 10
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: Alignment of memory from call "malloc" is not modelled. Using alignment of 8.
KLEE: WARNING ONCE: Alignment of memory from call "calloc" is not modelled. Using alignment of 8.
KLEE: WARNING ONCE: calling external: gettimeofday(94422933213664, 0) at /home/minjong/learch/klee/build/runtime/POSIX/home/minjong/learch/klee/runtime/POSIX/stubs.c:171 0
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: pthread_mutex_init(94422893866864, 0) at ../xorriso/base_obj.c:102 9
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: vprintf(94422680665008, 94422969027136) at libc/stdio/fprintf.c:35 14
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: pthread_mutex_lock(94422683945720) at ../libisofs/libiso_msgs.c:169 6
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: pthread_mutex_unlock(94422687333336) at ../libburn/libdax_msgs.c:180 6
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: getpid() at ../libburn/init.c:542 20
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: pthread_self() at ../libburn/init.c:543 23
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: sigaction: silently ignoring
KLEE: WARNING ONCE: calling external: pthread_mutex_destroy(94422687333336) at ../libburn/libdax_msgs.c:209 44
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: uname(94424948327232) at ../libburn/sg-linux.c:299 18
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: geteuid() at ../libisoburn/isoburn.c:865 5
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING ONCE: calling external: getegid() at ../libisoburn/isoburn.c:866 5
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING: killing 254 states out of 10421 (over memory cap)
KLEE: WARNING: killing 254 states out of 10426 (over memory cap)
KLEE: WARNING: killing 256 states out of 10410 (over memory cap)
KLEE: WARNING: killing 250 states out of 10375 (over memory cap)
KLEE: WARNING: killing 260 states out of 10372 (over memory cap)
KLEE: WARNING: killing 249 states out of 10345 (over memory cap)
KLEE: WARNING: killing 251 states out of 10320 (over memory cap)
KLEE: WARNING: killing 248 states out of 10284 (over memory cap)
KLEE: WARNING: killing 248 states out of 10272 (over memory cap)
KLEE: WARNING: killing 247 states out of 10240 (over memory cap)
KLEE: WARNING: killing 246 states out of 10214 (over memory cap)
KLEE: WARNING: killing 248 states out of 10286 (over memory cap)
KLEE: WARNING: killing 249 states out of 10310 (over memory cap)
KLEE: WARNING: killing 250 states out of 10364 (over memory cap)
KLEE: WARNING: killing 249 states out of 10331 (over memory cap)
KLEE: WARNING: killing 248 states out of 10275 (over memory cap)
KLEE: WARNING: killing 246 states out of 10210 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: killing 244 states out of 10122 (over memory cap)
KLEE: WARNING: killing 243 states out of 10090 (over memory cap)
KLEE: WARNING: killing 243 states out of 10067 (over memory cap)
KLEE: WARNING: killing 244 states out of 10023 (over memory cap)
KLEE: WARNING: killing 244 states out of 10011 (over memory cap)
KLEE: WARNING: killing 243 states out of 9988 (over memory cap)
KLEE: WARNING: killing 241 states out of 9992 (over memory cap)
KLEE: WARNING: killing 245 states out of 9980 (over memory cap)
KLEE: WARNING: killing 240 states out of 9964 (over memory cap)
KLEE: WARNING: killing 247 states out of 9967 (over memory cap)
KLEE: WARNING: killing 240 states out of 9934 (over memory cap)
KLEE: WARNING: killing 239 states out of 9920 (over memory cap)
KLEE: WARNING: killing 239 states out of 9917 (over memory cap)
KLEE: WARNING: killing 239 states out of 9901 (over memory cap)
KLEE: WARNING: killing 241 states out of 9896 (over memory cap)
KLEE: WARNING: killing 246 states out of 9898 (over memory cap)
KLEE: WARNING: killing 243 states out of 9897 (over memory cap)
KLEE: WARNING: killing 241 states out of 9883 (over memory cap)
KLEE: WARNING: killing 240 states out of 9876 (over memory cap)
KLEE: WARNING: killing 241 states out of 9881 (over memory cap)
KLEE: WARNING: killing 245 states out of 9884 (over memory cap)
KLEE: WARNING: killing 238 states out of 9887 (over memory cap)
KLEE: WARNING: killing 243 states out of 9897 (over memory cap)
KLEE: WARNING: killing 241 states out of 9901 (over memory cap)
KLEE: WARNING: killing 241 states out of 9896 (over memory cap)
KLEE: WARNING: killing 238 states out of 9889 (over memory cap)
KLEE: WARNING: killing 241 states out of 9890 (over memory cap)
KLEE: WARNING: killing 240 states out of 9866 (over memory cap)
KLEE: WARNING: killing 237 states out of 9842 (over memory cap)
KLEE: WARNING: killing 239 states out of 9807 (over memory cap)
KLEE: WARNING: killing 236 states out of 9787 (over memory cap)
KLEE: WARNING: killing 236 states out of 9773 (over memory cap)
KLEE: WARNING: killing 235 states out of 9746 (over memory cap)
KLEE: WARNING: killing 237 states out of 9717 (over memory cap)
KLEE: WARNING: killing 238 states out of 9697 (over memory cap)
KLEE: WARNING: killing 233 states out of 9673 (over memory cap)
KLEE: WARNING: killing 233 states out of 9646 (over memory cap)
KLEE: WARNING: killing 237 states out of 9643 (over memory cap)
KLEE: WARNING: killing 235 states out of 9637 (over memory cap)
KLEE: WARNING ONCE: calling external: printf(94422855098552, 94422934418096) at ../xorriso/text_io.c:1036 8
KLEE: WARNING ONCE: external modified read-only object (originally terminated state)
KLEE: WARNING: killing 232 states out of 9610 (over memory cap)
KLEE: WARNING: killing 231 states out of 9575 (over memory cap)
KLEE: WARNING: killing 230 states out of 9556 (over memory cap)
KLEE: WARNING: killing 230 states out of 9549 (over memory cap)
KLEE: WARNING: killing 230 states out of 9549 (over memory cap)
KLEE: WARNING: killing 230 states out of 9519 (over memory cap)
KLEE: WARNING: killing 230 states out of 9522 (over memory cap)
KLEE: WARNING: killing 229 states out of 9513 (over memory cap)
KLEE: WARNING: killing 228 states out of 9456 (over memory cap)
KLEE: WARNING: killing 229 states out of 9424 (over memory cap)
KLEE: WARNING: killing 227 states out of 9403 (over memory cap)
KLEE: WARNING: killing 231 states out of 9410 (over memory cap)
KLEE: WARNING: killing 225 states out of 9324 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: killing 223 states out of 9231 (over memory cap)
KLEE: WARNING: killing 222 states out of 9193 (over memory cap)
KLEE: WARNING: killing 221 states out of 9157 (over memory cap)
KLEE: WARNING: killing 221 states out of 9143 (over memory cap)
KLEE: WARNING: killing 220 states out of 9119 (over memory cap)
KLEE: WARNING: killing 224 states out of 9101 (over memory cap)
KLEE: WARNING: killing 219 states out of 9063 (over memory cap)
KLEE: WARNING: killing 218 states out of 9030 (over memory cap)
KLEE: WARNING: killing 217 states out of 8988 (over memory cap)
KLEE: WARNING: killing 216 states out of 8958 (over memory cap)
KLEE: WARNING: killing 215 states out of 8906 (over memory cap)
KLEE: WARNING: killing 214 states out of 8872 (over memory cap)
KLEE: WARNING: killing 218 states out of 8877 (over memory cap)
KLEE: WARNING: killing 213 states out of 8833 (over memory cap)
KLEE: WARNING: killing 212 states out of 8801 (over memory cap)
KLEE: WARNING: killing 212 states out of 8771 (over memory cap)
KLEE: WARNING: killing 211 states out of 8747 (over memory cap)
KLEE: WARNING: killing 210 states out of 8725 (over memory cap)
KLEE: WARNING: killing 210 states out of 8705 (over memory cap)
KLEE: WARNING: killing 214 states out of 8712 (over memory cap)
KLEE: WARNING: killing 212 states out of 8712 (over memory cap)
KLEE: WARNING: killing 214 states out of 8718 (over memory cap)
KLEE: WARNING: killing 210 states out of 8713 (over memory cap)
KLEE: WARNING: killing 210 states out of 8718 (over memory cap)
KLEE: WARNING: killing 210 states out of 8712 (over memory cap)
KLEE: WARNING: killing 210 states out of 8724 (over memory cap)
KLEE: WARNING: killing 212 states out of 8691 (over memory cap)
KLEE: WARNING: killing 214 states out of 8695 (over memory cap)
KLEE: WARNING: killing 210 states out of 8692 (over memory cap)
KLEE: WARNING: killing 210 states out of 8706 (over memory cap)
KLEE: WARNING: killing 210 states out of 8701 (over memory cap)
KLEE: WARNING: killing 214 states out of 8695 (over memory cap)
KLEE: WARNING: killing 210 states out of 8694 (over memory cap)
KLEE: WARNING: killing 210 states out of 8699 (over memory cap)
KLEE: WARNING: killing 210 states out of 8712 (over memory cap)
KLEE: WARNING: killing 210 states out of 8703 (over memory cap)
KLEE: WARNING: killing 209 states out of 8674 (over memory cap)
KLEE: WARNING: killing 208 states out of 8625 (over memory cap)
KLEE: WARNING: killing 208 states out of 8607 (over memory cap)
KLEE: WARNING: killing 207 states out of 8595 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: killing 208 states out of 8522 (over memory cap)
KLEE: WARNING: killing 205 states out of 8514 (over memory cap)
KLEE: WARNING: killing 206 states out of 8520 (over memory cap)
KLEE: WARNING: killing 205 states out of 8485 (over memory cap)
KLEE: WARNING: killing 204 states out of 8472 (over memory cap)
KLEE: WARNING: killing 204 states out of 8445 (over memory cap)
KLEE: WARNING: killing 204 states out of 8445 (over memory cap)
KLEE: WARNING: killing 206 states out of 8446 (over memory cap)
KLEE: WARNING: killing 205 states out of 8436 (over memory cap)
KLEE: WARNING: killing 203 states out of 8432 (over memory cap)
KLEE: WARNING: killing 205 states out of 8425 (over memory cap)
KLEE: WARNING: killing 203 states out of 8415 (over memory cap)
KLEE: WARNING: killing 203 states out of 8420 (over memory cap)
KLEE: WARNING: killing 203 states out of 8417 (over memory cap)
KLEE: WARNING ONCE: Alignment of memory from call "realloc" is not modelled. Using alignment of 8.
KLEE: WARNING: killing 203 states out of 8395 (over memory cap)
KLEE: WARNING: killing 202 states out of 8393 (over memory cap)
KLEE: WARNING: killing 203 states out of 8411 (over memory cap)
KLEE: WARNING: killing 203 states out of 8413 (over memory cap)
KLEE: WARNING: killing 203 states out of 8407 (over memory cap)
KLEE: WARNING: killing 205 states out of 8401 (over memory cap)
KLEE: WARNING: killing 202 states out of 8394 (over memory cap)
KLEE: WARNING: killing 202 states out of 8393 (over memory cap)
KLEE: WARNING: killing 205 states out of 8397 (over memory cap)
KLEE: WARNING: killing 202 states out of 8380 (over memory cap)
KLEE: WARNING: killing 204 states out of 8377 (over memory cap)
KLEE: WARNING: killing 202 states out of 8369 (over memory cap)
KLEE: WARNING: killing 206 states out of 8368 (over memory cap)
KLEE: WARNING: killing 204 states out of 8357 (over memory cap)
KLEE: WARNING: killing 201 states out of 8332 (over memory cap)
KLEE: WARNING: killing 199 states out of 8268 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: killing 198 states out of 8224 (over memory cap)
KLEE: WARNING: killing 199 states out of 8229 (over memory cap)
KLEE: WARNING: killing 198 states out of 8216 (over memory cap)
KLEE: WARNING: killing 198 states out of 8215 (over memory cap)
KLEE: WARNING: killing 198 states out of 8203 (over memory cap)
KLEE: WARNING: killing 197 states out of 8180 (over memory cap)
KLEE: WARNING: killing 197 states out of 8182 (over memory cap)
KLEE: WARNING: killing 198 states out of 8197 (over memory cap)
KLEE: WARNING: killing 202 states out of 8200 (over memory cap)
KLEE: WARNING: killing 197 states out of 8183 (over memory cap)
KLEE: WARNING: killing 198 states out of 8196 (over memory cap)
KLEE: WARNING: killing 198 states out of 8192 (over memory cap)
KLEE: WARNING: killing 202 states out of 8207 (over memory cap)
KLEE: WARNING: killing 198 states out of 8206 (over memory cap)
KLEE: WARNING: killing 198 states out of 8197 (over memory cap)
KLEE: WARNING: killing 204 states out of 8199 (over memory cap)
KLEE: WARNING: killing 197 states out of 8178 (over memory cap)
KLEE: WARNING: killing 197 states out of 8171 (over memory cap)
KLEE: WARNING: killing 197 states out of 8164 (over memory cap)
KLEE: WARNING: killing 196 states out of 8132 (over memory cap)
KLEE: WARNING: killing 196 states out of 8131 (over memory cap)
KLEE: WARNING: killing 197 states out of 8180 (over memory cap)
KLEE: WARNING: killing 197 states out of 8150 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: killing 198 states out of 8123 (over memory cap)
KLEE: WARNING: killing 197 states out of 8149 (over memory cap)
KLEE: WARNING: killing 197 states out of 8181 (over memory cap)
KLEE: WARNING: killing 198 states out of 8210 (over memory cap)
KLEE: WARNING: killing 198 states out of 8219 (over memory cap)
KLEE: WARNING: killing 199 states out of 8237 (over memory cap)
KLEE: WARNING: killing 199 states out of 8252 (over memory cap)
KLEE: WARNING: killing 201 states out of 8260 (over memory cap)
KLEE: WARNING: killing 200 states out of 8270 (over memory cap)
KLEE: WARNING: killing 200 states out of 8291 (over memory cap)
KLEE: WARNING: killing 200 states out of 8307 (over memory cap)
KLEE: WARNING: killing 201 states out of 8338 (over memory cap)
KLEE: WARNING: killing 201 states out of 8339 (over memory cap)
KLEE: WARNING: killing 201 states out of 8335 (over memory cap)
KLEE: WARNING: killing 201 states out of 8351 (over memory cap)
KLEE: WARNING: killing 202 states out of 8356 (over memory cap)
KLEE: WARNING: killing 202 states out of 8359 (over memory cap)
KLEE: WARNING: killing 201 states out of 8328 (over memory cap)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
KLEE: WARNING: kill: ignoring (EPERM)
